หมายเลขงบ,ชื่องบ,ประเภทแผนงาน,dname,จำนวนรวม,หมายเลขงบแผนงาน,แผนงาน,งบแผนงาน,OBJECTID,AREA,dcode,dname_e,pcode,pname,num_male,num_female,num_school,num_hos,num_comm,num_temple,num_health
42,สำนักงานเขตหนองแขม,เทศกิจ/รักษาความสะอาด,หนองแขม,420905400,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,16111800,56.0,36201384.0,1023.0,Nong Khaem,10.0,กรุงเทพมหานคร,70457.0,79828.0,6.0,1.0,71.0,7.0,1.0
42,สำนักงานเขตหนองแขม,โยธา/ก่อสร้าง/จราจร,หนองแขม,420905400,จ,แผนงานการโยธา: งานการโยธา,59526300,56.0,36201384.0,1023.0,Nong Khaem,10.0,กรุงเทพมหานคร,70457.0,79828.0,6.0,1.0,71.0,7.0,1.0
42,สำนักงานเขตหนองแขม,น้ำท่วม/ทางเท้า,หนองแขม,420905400,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,19077500,56.0,36201384.0,1023.0,Nong Khaem,10.0,กรุงเทพมหานคร,70457.0,79828.0,6.0,1.0,71.0,7.0,1.0
42,สำนักงานเขตหนองแขม,เทศกิจ/รักษาความสะอาด,หนองแขม,420905400,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,103442000,56.0,36201384.0,1023.0,Nong Khaem,10.0,กรุงเทพมหานคร,70457.0,79828.0,6.0,1.0,71.0,7.0,1.0
42,สำนักงานเขตหนองแขม,อนามัย/สาธารณะสุข,หนองแขม,420905400,,งานควบคุมอนามัย,5738900,56.0,36201384.0,1023.0,Nong Khaem,10.0,กรุงเทพมหานคร,70457.0,79828.0,6.0,1.0,71.0,7.0,1.0
42,สำนักงานเขตหนองแขม,สิ่งแวดล้อม,หนองแขม,420905400,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,34385200,56.0,36201384.0,1023.0,Nong Khaem,10.0,กรุงเทพมหานคร,70457.0,79828.0,6.0,1.0,71.0,7.0,1.0
43,สำนักงานเขตบางขุนเทียน,อนามัย/สาธารณะสุข,บางขุนเทียน,579297000,,งานควบคุมอนามัย,7353000,69.0,122207808.0,1021.0,Bang Khun thain,10.0,กรุงเทพมหานคร,78811.0,86882.0,16.0,0.0,49.0,15.0,1.0
43,สำนักงานเขตบางขุนเทียน,เทศกิจ/รักษาความสะอาด,บางขุนเทียน,579297000,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,151825100,69.0,122207808.0,1021.0,Bang Khun thain,10.0,กรุงเทพมหานคร,78811.0,86882.0,16.0,0.0,49.0,15.0,1.0
43,สำนักงานเขตบางขุนเทียน,พัฒนาชุมชน/อาชีพ,บางขุนเทียน,579297000,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,27092900,69.0,122207808.0,1021.0,Bang Khun thain,10.0,กรุงเทพมหานคร,78811.0,86882.0,16.0,0.0,49.0,15.0,1.0
43,สำนักงานเขตบางขุนเทียน,สิ่งแวดล้อม,บางขุนเทียน,579297000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,24387500,69.0,122207808.0,1021.0,Bang Khun thain,10.0,กรุงเทพมหานคร,78811.0,86882.0,16.0,0.0,49.0,15.0,1.0
43,สำนักงานเขตบางขุนเทียน,เทศกิจ/รักษาความสะอาด,บางขุนเทียน,579297000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,19210600,69.0,122207808.0,1021.0,Bang Khun thain,10.0,กรุงเทพมหานคร,78811.0,86882.0,16.0,0.0,49.0,15.0,1.0
43,สำนักงานเขตบางขุนเทียน,การคลัง,บางขุนเทียน,579297000,ข,แผนงานบริหารการคลัง,12618100,69.0,122207808.0,1021.0,Bang Khun thain,10.0,กรุงเทพมหานคร,78811.0,86882.0,16.0,0.0,49.0,15.0,1.0
43,สำนักงานเขตบางขุนเทียน,น้ำท่วม/ทางเท้า,บางขุนเทียน,579297000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,24594700,69.0,122207808.0,1021.0,Bang Khun thain,10.0,กรุงเทพมหานคร,78811.0,86882.0,16.0,0.0,49.0,15.0,1.0
43,สำนักงานเขตบางขุนเทียน,ทั่วไป/บริหาร/อื่นๆ,บางขุนเทียน,579297000,ก,แผนงานบริหารงานปกครองและทะเบียน,35671300,69.0,122207808.0,1021.0,Bang Khun thain,10.0,กรุงเทพมหานคร,78811.0,86882.0,16.0,0.0,49.0,15.0,1.0
43,สำนักงานเขตบางขุนเทียน,การศึกษา,บางขุนเทียน,579297000,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,181625000,69.0,122207808.0,1021.0,Bang Khun thain,10.0,กรุงเทพมหานคร,78811.0,86882.0,16.0,0.0,49.0,15.0,1.0
43,สำนักงานเขตบางขุนเทียน,โยธา/ก่อสร้าง/จราจร,บางขุนเทียน,579297000,จ,แผนงานการโยธา,94918800,69.0,122207808.0,1021.0,Bang Khun thain,10.0,กรุงเทพมหานคร,78811.0,86882.0,16.0,0.0,49.0,15.0,1.0
44,สำนักงานเขตราษฎร์บูรณะ,การศึกษา,ราษฎร์บูรณะ,298729000,ก,แผนงานบริหารงานปกครองและทะเบียน,29003500,66.0,12333130.0,1024.0,Rat Burana,10.0,กรุงเทพมหานคร,41663.0,44980.0,6.0,0.0,28.0,7.0,2.0
44,สำนักงานเขตราษฎร์บูรณะ,อนามัย/สาธารณะสุข,ราษฎร์บูรณะ,298729000,,งานควบคุมอนามัย,6312600,66.0,12333130.0,1024.0,Rat Burana,10.0,กรุงเทพมหานคร,41663.0,44980.0,6.0,0.0,28.0,7.0,2.0
44,สำนักงานเขตราษฎร์บูรณะ,น้ำท่วม/ทางเท้า,ราษฎร์บูรณะ,298729000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,29062100,66.0,12333130.0,1024.0,Rat Burana,10.0,กรุงเทพมหานคร,41663.0,44980.0,6.0,0.0,28.0,7.0,2.0
44,สำนักงานเขตราษฎร์บูรณะ,เทศกิจ/รักษาความสะอาด,ราษฎร์บูรณะ,298729000,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,103980800,66.0,12333130.0,1024.0,Rat Burana,10.0,กรุงเทพมหานคร,41663.0,44980.0,6.0,0.0,28.0,7.0,2.0
44,สำนักงานเขตราษฎร์บูรณะ,โยธา/ก่อสร้าง/จราจร,ราษฎร์บูรณะ,298729000,จ,แผนงานการโยธา: งานการโยธา,13363700,66.0,12333130.0,1024.0,Rat Burana,10.0,กรุงเทพมหานคร,41663.0,44980.0,6.0,0.0,28.0,7.0,2.0
44,สำนักงานเขตราษฎร์บูรณะ,การศึกษา,ราษฎร์บูรณะ,298729000,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,49667200,66.0,12333130.0,1024.0,Rat Burana,10.0,กรุงเทพมหานคร,41663.0,44980.0,6.0,0.0,28.0,7.0,2.0
44,สำนักงานเขตราษฎร์บูรณะ,พัฒนาชุมชน/อาชีพ,ราษฎร์บูรณะ,298729000,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,17128300,66.0,12333130.0,1024.0,Rat Burana,10.0,กรุงเทพมหานคร,41663.0,44980.0,6.0,0.0,28.0,7.0,2.0
44,สำนักงานเขตราษฎร์บูรณะ,สิ่งแวดล้อม,ราษฎร์บูรณะ,298729000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,20921000,66.0,12333130.0,1024.0,Rat Burana,10.0,กรุงเทพมหานคร,41663.0,44980.0,6.0,0.0,28.0,7.0,2.0
44,สำนักงานเขตราษฎร์บูรณะ,เทศกิจ/รักษาความสะอาด,ราษฎร์บูรณะ,298729000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,17566100,66.0,12333130.0,1024.0,Rat Burana,10.0,กรุงเทพมหานคร,41663.0,44980.0,6.0,0.0,28.0,7.0,2.0
44,สำนักงานเขตราษฎร์บูรณะ,การคลัง,ราษฎร์บูรณะ,298729000,ข,แผนงานบริหารการคลัง,11723700,66.0,12333130.0,1024.0,Rat Burana,10.0,กรุงเทพมหานคร,41663.0,44980.0,6.0,0.0,28.0,7.0,2.0
45,สำนักงานเขตดอนเมือง,พัฒนาชุมชน/อาชีพ,ดอนเมือง,422753800,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,29349400,10.0,36691444.0,1036.0,Don Mueang,10.0,กรุงเทพมหานคร,83065.0,83570.0,6.0,0.0,92.0,8.0,1.0
45,สำนักงานเขตดอนเมือง,อนามัย/สาธารณะสุข,ดอนเมือง,422753800,,งานควบคุมอนามัย,4478600,10.0,36691444.0,1036.0,Don Mueang,10.0,กรุงเทพมหานคร,83065.0,83570.0,6.0,0.0,92.0,8.0,1.0
45,สำนักงานเขตดอนเมือง,โยธา/ก่อสร้าง/จราจร,ดอนเมือง,422753800,จ,แผนงานการโยธา: งานการโยธา,77035000,10.0,36691444.0,1036.0,Don Mueang,10.0,กรุงเทพมหานคร,83065.0,83570.0,6.0,0.0,92.0,8.0,1.0
45,สำนักงานเขตดอนเมือง,การคลัง,ดอนเมือง,422753800,ข,แผนงานบริหารการคลัง,11201000,10.0,36691444.0,1036.0,Don Mueang,10.0,กรุงเทพมหานคร,83065.0,83570.0,6.0,0.0,92.0,8.0,1.0
45,สำนักงานเขตดอนเมือง,ทั่วไป/บริหาร/อื่นๆ,ดอนเมือง,422753800,ก,แผนงานบริหารงานปกครองและทะเบียน,29849000,10.0,36691444.0,1036.0,Don Mueang,10.0,กรุงเทพมหานคร,83065.0,83570.0,6.0,0.0,92.0,8.0,1.0
